log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
438,data_thread() got not answer from any [Thunderbird_B5] datasource,partial,data_thread() got not answer from any <*> datasource,0.989,asking for cache data failed,0.3083,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2863,50.67,171
439,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.53,171
440,data_thread() got not answer from any [Thunderbird_A3] datasource,partial,data_thread() got not answer from any <*> datasource,0.9863,asking for cache data failed,0.2981,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2863,50.85,171
441,data_thread() got not answer from any [Thunderbird_A5] datasource,exact,data_thread() got not answer from any <*> datasource,0.9901,asking for cache data failed,0.299,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.282,50.63,171
442,data_thread() got not answer from any [Thunderbird_B1] datasource,partial,data_thread() got not answer from any <*> datasource,0.9852,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2987,asking for cache data failed,0.2968,50.66,171
443,Local disconnected: Connection closed.,exact,Local disconnected: Connection closed.,1.0,connection lost: 'Connection closed.',0.7179,"connection from ""#28#""",0.3803,50.18,171
444,connection lost: 'Connection closed.',exact,connection lost: 'Connection closed.',1.0,Local disconnected: Connection closed.,0.7179,"connection from ""#28#""",0.4383,50.3,171
445,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.81,171
446,data_thread() got not answer from any [Thunderbird_A2] datasource,partial,data_thread() got not answer from any <*> datasource,0.9807,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2889,asking for cache data failed,0.2878,51.56,171
447,data_thread() got not answer from any [Thunderbird_A7] datasource,partial,data_thread() got not answer from any <*> datasource,0.9883,asking for cache data failed,0.2967,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2878,50.86,171
448,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,exact,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1.0,[ib_sm_sweep.c:1482]: No configuration change required,0.6595,[ib_sm_sweep.c:1455]: No topology change,0.5394,53.13,171
449,data_thread() got not answer from any [Thunderbird_A1] datasource,partial,data_thread() got not answer from any <*> datasource,0.9734,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.283,asking for cache data failed,0.2757,51.38,171
450,data_thread() got not answer from any [Thunderbird_B6] datasource,exact,data_thread() got not answer from any <*> datasource,0.9921,asking for cache data failed,0.3049,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2933,50.63,171
451,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.55,171
452,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.45,171
453,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.27,171
454,data_thread() got not answer from any [Thunderbird_D7] datasource,exact,data_thread() got not answer from any <*> datasource,0.9907,asking for cache data failed,0.3009,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2901,51.23,171
455,data_thread() got not answer from any [Thunderbird_D5] datasource,partial,data_thread() got not answer from any <*> datasource,0.9875,asking for cache data failed,0.3065,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2811,50.81,171
456,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.48,171
457,data_thread() got not answer from any [Thunderbird_A8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9879,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3033,asking for cache data failed,0.2966,50.77,171
458,data_thread() got not answer from any [Thunderbird_C8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9878,asking for cache data failed,0.3005,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3,51.14,171
459,[ib_sm_sweep.c:1455]: No topology change,exact,[ib_sm_sweep.c:1455]: No topology change,1.0,[ib_sm_sweep.c:1482]: No configuration change required,0.7019,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0.5394,50.77,171
460,[ib_sm_sweep.c:1482]: No configuration change required,exact,[ib_sm_sweep.c:1482]: No configuration change required,1.0,[ib_sm_sweep.c:1455]: No topology change,0.7019,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0.6595,50.69,171
461,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.39,171
462,data_thread() got not answer from any [Thunderbird_B2] datasource,partial,data_thread() got not answer from any <*> datasource,0.9897,asking for cache data failed,0.3018,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3004,50.61,171
463,data_thread() got not answer from any [Thunderbird_B3] datasource,partial,data_thread() got not answer from any <*> datasource,0.9893,asking for cache data failed,0.3078,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2943,50.66,171
464,data_thread() got not answer from any [Thunderbird_B8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9889,asking for cache data failed,0.3075,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3061,51.14,171
465,data_thread() got not answer from any [Thunderbird_C1] datasource,partial,data_thread() got not answer from any <*> datasource,0.9887,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2924,asking for cache data failed,0.2902,50.79,171
466,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.33,171
467,data_thread() got not answer from any [Thunderbird_B7] datasource,partial,data_thread() got not answer from any <*> datasource,0.9894,asking for cache data failed,0.3055,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2916,50.76,171
468,data_thread() got not answer from any [Thunderbird_D8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9877,asking for cache data failed,0.3057,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3019,50.9,171
469,data_thread() got not answer from any [Thunderbird_C6] datasource,exact,data_thread() got not answer from any <*> datasource,0.9901,asking for cache data failed,0.297,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2868,51.18,171
470,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,exact,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1.0,[ib_sm_sweep.c:1482]: No configuration change required,0.6595,[ib_sm_sweep.c:1455]: No topology change,0.5394,53.24,171
471,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.95,171
472,data_thread() got not answer from any [Thunderbird_A6] datasource,exact,data_thread() got not answer from any <*> datasource,0.9921,asking for cache data failed,0.2937,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2887,51.05,171
473,data_thread() got not answer from any [Thunderbird_D4] datasource,partial,data_thread() got not answer from any <*> datasource,0.9834,asking for cache data failed,0.3035,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3024,50.71,171
474,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.74,171
475,data_thread() got not answer from any [Thunderbird_B4] datasource,exact,data_thread() got not answer from any <*> datasource,0.992,asking for cache data failed,0.309,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3017,51.23,171
476,data_thread() got not answer from any [Thunderbird_C4] datasource,exact,data_thread() got not answer from any <*> datasource,0.9911,asking for cache data failed,0.3033,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2989,50.71,171
477,[ib_sm_sweep.c:1455]: No topology change,exact,[ib_sm_sweep.c:1455]: No topology change,1.0,[ib_sm_sweep.c:1482]: No configuration change required,0.7019,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0.5394,50.53,171
478,[ib_sm_sweep.c:1482]: No configuration change required,exact,[ib_sm_sweep.c:1482]: No configuration change required,1.0,[ib_sm_sweep.c:1455]: No topology change,0.7019,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0.6595,50.64,171
479,data_thread() got not answer from any [Thunderbird_D6] datasource,partial,data_thread() got not answer from any <*> datasource,0.9881,asking for cache data failed,0.298,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2862,50.66,171
480,data_thread() got not answer from any [Thunderbird_B5] datasource,partial,data_thread() got not answer from any <*> datasource,0.989,asking for cache data failed,0.3083,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2863,50.71,171
481,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.53,171
482,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.85,171
483,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.62,171
484,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.46,171
485,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.46,171
486,data_thread() got not answer from any [Thunderbird_A4] datasource,exact,data_thread() got not answer from any <*> datasource,0.9914,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2988,asking for cache data failed,0.2979,50.83,171
487,data_thread() got not answer from any [Thunderbird_A5] datasource,exact,data_thread() got not answer from any <*> datasource,0.99,asking for cache data failed,0.299,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.282,50.79,171
488,data_thread() got not answer from any [Thunderbird_C5] datasource,partial,data_thread() got not answer from any <*> datasource,0.9893,asking for cache data failed,0.3035,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2796,50.68,171
489,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.59,171
490,data_thread() got not answer from any [Thunderbird_C2] datasource,partial,data_thread() got not answer from any <*> datasource,0.9799,asking for cache data failed,0.2943,connection lost: 'Connection closed.',0.2809,50.75,171
491,data_thread() got not answer from any [Thunderbird_B1] datasource,partial,data_thread() got not answer from any <*> datasource,0.9852,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2987,asking for cache data failed,0.2968,50.76,171
492,data_thread() got not answer from any [Thunderbird_A2] datasource,partial,data_thread() got not answer from any <*> datasource,0.9807,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2889,asking for cache data failed,0.2878,50.61,171
493,data_thread() got not answer from any [Thunderbird_A3] datasource,partial,data_thread() got not answer from any <*> datasource,0.9863,asking for cache data failed,0.2981,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2863,51.2,171
494,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,exact,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1.0,[ib_sm_sweep.c:1482]: No configuration change required,0.6595,[ib_sm_sweep.c:1455]: No topology change,0.5394,53.11,171
495,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.89,171
496,data_thread() got not answer from any [Thunderbird_B6] datasource,exact,data_thread() got not answer from any <*> datasource,0.9922,asking for cache data failed,0.3049,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2933,50.96,171
497,data_thread() got not answer from any [Thunderbird_D7] datasource,exact,data_thread() got not answer from any <*> datasource,0.9907,asking for cache data failed,0.3009,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2901,50.96,171
498,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.55,171
499,[ib_sm_sweep.c:1455]: No topology change,exact,[ib_sm_sweep.c:1455]: No topology change,1.0,[ib_sm_sweep.c:1482]: No configuration change required,0.7019,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0.5394,50.49,171
500,[ib_sm_sweep.c:1482]: No configuration change required,exact,[ib_sm_sweep.c:1482]: No configuration change required,1.0,[ib_sm_sweep.c:1455]: No topology change,0.7019,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0.6595,50.89,171
501,data_thread() got not answer from any [Thunderbird_A1] datasource,partial,data_thread() got not answer from any <*> datasource,0.9734,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.283,asking for cache data failed,0.2757,50.97,171
502,data_thread() got not answer from any [Thunderbird_B2] datasource,partial,data_thread() got not answer from any <*> datasource,0.9898,asking for cache data failed,0.3018,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3004,52.75,171
503,data_thread() got not answer from any [Thunderbird_A7] datasource,partial,data_thread() got not answer from any <*> datasource,0.9883,asking for cache data failed,0.2967,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2878,51.02,171
504,data_thread() got not answer from any [Thunderbird_C1] datasource,partial,data_thread() got not answer from any <*> datasource,0.9887,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2924,asking for cache data failed,0.2902,50.9,171
505,data_thread() got not answer from any [Thunderbird_A8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9878,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3033,asking for cache data failed,0.2966,51.5,171
506,data_thread() got not answer from any [Thunderbird_B8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9888,asking for cache data failed,0.3075,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3061,51.07,171
507,data_thread() got not answer from any [Thunderbird_D5] datasource,partial,data_thread() got not answer from any <*> datasource,0.9874,asking for cache data failed,0.3065,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2811,50.93,171
508,data_thread() got not answer from any [Thunderbird_B3] datasource,partial,data_thread() got not answer from any <*> datasource,0.9893,asking for cache data failed,0.3078,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2943,76.7,171
509,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.08,171
510,data_thread() got not answer from any [Thunderbird_C8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9878,asking for cache data failed,0.3005,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3,50.28,171
511,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,49.81,171
512,data_thread() got not answer from any [Thunderbird_B7] datasource,partial,data_thread() got not answer from any <*> datasource,0.9894,asking for cache data failed,0.3055,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2916,50.03,171
513,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,exact,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,1.0,[ib_sm_sweep.c:1482]: No configuration change required,0.6595,[ib_sm_sweep.c:1455]: No topology change,0.5394,52.48,171
514,data_thread() got not answer from any [Thunderbird_C6] datasource,exact,data_thread() got not answer from any <*> datasource,0.9902,asking for cache data failed,0.297,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2868,50.62,171
515,data_thread() got not answer from any [Thunderbird_A6] datasource,exact,data_thread() got not answer from any <*> datasource,0.9921,asking for cache data failed,0.2937,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2887,50.16,171
516,data_thread() got not answer from any [Thunderbird_B4] datasource,exact,data_thread() got not answer from any <*> datasource,0.992,asking for cache data failed,0.309,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3017,50.64,171
517,data_thread() got not answer from any [Thunderbird_D8] datasource,partial,data_thread() got not answer from any <*> datasource,0.9877,asking for cache data failed,0.3057,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3019,50.17,171
518,data_thread() got not answer from any [Thunderbird_D4] datasource,partial,data_thread() got not answer from any <*> datasource,0.9834,asking for cache data failed,0.3035,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.3024,50.28,171
519,[ib_sm_sweep.c:1455]: No topology change,exact,[ib_sm_sweep.c:1455]: No topology change,1.0,[ib_sm_sweep.c:1482]: No configuration change required,0.7019,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0.5394,49.83,171
520,[ib_sm_sweep.c:1482]: No configuration change required,exact,[ib_sm_sweep.c:1482]: No configuration change required,1.0,[ib_sm_sweep.c:1455]: No topology change,0.7019,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0.6595,49.96,171
521,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,50.1,171
522,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,49.98,171
523,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,49.83,171
524,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,49.73,171
525,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,49.85,171
526,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,49.87,171
527,data_thread() got not answer from any [Thunderbird_D6] datasource,partial,data_thread() got not answer from any <*> datasource,0.9881,asking for cache data failed,0.298,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2862,50.36,171
528,data_thread() got not answer from any [Thunderbird_C2] datasource,partial,data_thread() got not answer from any <*> datasource,0.98,asking for cache data failed,0.2943,connection lost: 'Connection closed.',0.2809,50.76,171
529,data_thread() got not answer from any [Thunderbird_B5] datasource,partial,data_thread() got not answer from any <*> datasource,0.989,asking for cache data failed,0.3083,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2863,50.13,171
530,data_thread() got not answer from any [Thunderbird_C4] datasource,exact,data_thread() got not answer from any <*> datasource,0.9911,asking for cache data failed,0.3033,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2989,50.2,171
531,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,62.96,171
532,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,56.36,171
533,data_thread() got not answer from any [Thunderbird_A3] datasource,partial,data_thread() got not answer from any <*> datasource,0.9863,asking for cache data failed,0.2981,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2863,64.42,171
534,"synchronized to <*>, stratum 3",exact,"synchronized to <*>, stratum 3",1.0,"synchronized to #3#, stratum 1",0.8614,"synchronized to LOCAL(0), stratum 10",0.7396,55.07,171
535,data_thread() got not answer from any [Thunderbird_A5] datasource,partial,data_thread() got not answer from any <*> datasource,0.99,asking for cache data failed,0.299,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.282,54.92,171
536,data_thread() got not answer from any [Thunderbird_B1] datasource,partial,data_thread() got not answer from any <*> datasource,0.9853,"jA<*> to=root, ctladdr=root (0/0), delay<*> xdelay=00:00:00, mailer=relay, pri<*> relay=[<*>] [<*>], dsn=4.0.0, stat=Deferred: Connection refused by [<*>]",0.2987,asking for cache data failed,0.2968,59.19,171
