log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
394,Finished task 29.0 in stage 28.0 (TID 1309). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9646,Running task <*> in stage <*> (TID <*>,0.5823,Got assigned task 273,0.479,18.41,33
395,Found block rdd_42_32 locally,partial,Found block rdd_<*> locally,0.9785,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6473,"Partition rdd_<*> not found, computing it",0.5987,14.3,33
396,Got assigned task 1314,partial,Got assigned task <*>,0.9413,Got assigned task 273,0.7854,Got assigned task 360,0.765,13.89,33
397,Running task 34.0 in stage 28.0 (TID 1314),partial,Running task <*> in stage <*> (TID <*>,0.9207,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6517,Got assigned task <*>,0.5203,14.22,33
398,Found block rdd_42_33 locally,partial,Found block rdd_<*> locally,0.9803,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6205,"Partition rdd_<*> not found, computing it",0.5893,13.99,33
399,Found block rdd_42_34 locally,partial,Found block rdd_<*> locally,0.9808,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.631,"Partition rdd_<*> not found, computing it",0.5851,13.82,33
400,"Times: total = 40, boot = 18, init = 22, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9825,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3887,Reading broadcast variable <*> took <*> ms,0.2619,14.54,33
401,"Times: total = 41, boot = 19, init = 22, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9837,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4021,Reading broadcast variable <*> took <*> ms,0.2754,17.79,33
402,Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9723,Running task <*> in stage <*> (TID <*>,0.6346,Got assigned task 273,0.4799,19.02,33
403,Finished task 31.0 in stage 28.0 (TID 1311). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9644,Running task <*> in stage <*> (TID <*>,0.5935,Got assigned task 273,0.4866,23.59,33
404,"Times: total = 40, boot = 15, init = 25, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9782,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3786,Reading broadcast variable <*> took <*> ms,0.2492,22.38,33
405,Got assigned task 1315,partial,Got assigned task <*>,0.9545,Got assigned task 273,0.7769,Got assigned task 360,0.7734,21.7,33
406,Running task 35.0 in stage 28.0 (TID 1315),partial,Running task <*> in stage <*> (TID <*>,0.9104,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6354,Got assigned task <*>,0.4966,21.83,33
407,Got assigned task 1316,partial,Got assigned task <*>,0.9499,Got assigned task 273,0.8005,Got assigned task 360,0.7787,21.72,33
408,Running task 36.0 in stage 28.0 (TID 1316),partial,Running task <*> in stage <*> (TID <*>,0.9261,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6493,Got assigned task 273,0.5122,22.17,33
409,Finished task 32.0 in stage 28.0 (TID 1312). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9729,Running task <*> in stage <*> (TID <*>,0.627,Got assigned task 273,0.4942,22.51,33
410,"Times: total = 42, boot = 16, init = 25, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9839,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3885,Got assigned task 273,0.259,22.09,33
411,Found block rdd_42_35 locally,partial,Found block rdd_<*> locally,0.9775,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6283,"Partition rdd_<*> not found, computing it",0.583,21.94,33
412,Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9694,Running task <*> in stage <*> (TID <*>,0.5981,Got assigned task 273,0.5004,22.54,33
413,Got assigned task 1317,partial,Got assigned task <*>,0.9379,Got assigned task 273,0.7842,Got assigned task 360,0.759,21.52,33
414,Running task 37.0 in stage 28.0 (TID 1317),partial,Running task <*> in stage <*> (TID <*>,0.913,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6553,Got assigned task 273,0.5299,22.11,33
415,"Times: total = 40, boot = 14, init = 25, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9801,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3692,Reading broadcast variable <*> took <*> ms,0.2458,22.22,33
416,Found block rdd_42_36 locally,partial,Found block rdd_<*> locally,0.9826,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6358,"Partition rdd_<*> not found, computing it",0.5894,21.76,33
417,Got assigned task 1318,partial,Got assigned task <*>,0.9372,Got assigned task 273,0.7864,Got assigned task 360,0.7722,21.47,33
418,Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9656,Running task <*> in stage <*> (TID <*>,0.5812,Got assigned task 273,0.4882,22.59,33
419,Running task 38.0 in stage 28.0 (TID 1318),partial,Running task <*> in stage <*> (TID <*>,0.9153,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.668,Got assigned task 273,0.532,22.17,33
420,Found block rdd_42_37 locally,partial,Found block rdd_<*> locally,0.9833,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6236,"Partition rdd_<*> not found, computing it",0.5783,21.52,33
421,Got assigned task 1319,partial,Got assigned task <*>,0.9505,Got assigned task 273,0.7734,Got assigned task 360,0.7651,21.88,33
422,Running task 39.0 in stage 28.0 (TID 1319),partial,Running task <*> in stage <*> (TID <*>,0.9154,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6552,Got assigned task 273,0.5175,22.74,33
423,Found block rdd_42_38 locally,partial,Found block rdd_<*> locally,0.983,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6275,"Partition rdd_<*> not found, computing it",0.5774,21.95,33
424,Found block rdd_42_39 locally,partial,Found block rdd_<*> locally,0.9876,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6272,"Partition rdd_<*> not found, computing it",0.5807,21.83,33
425,"Times: total = 41, boot = 23, init = 18, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9794,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.398,Got assigned task 273,0.2677,22.07,33
426,"Times: total = 41, boot = 19, init = 22, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.984,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4022,Reading broadcast variable <*> took <*> ms,0.2754,22.14,33
427,Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9648,Running task <*> in stage <*> (TID <*>,0.5878,Got assigned task 273,0.4911,17.67,33
428,Finished task 36.0 in stage 28.0 (TID 1316). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9674,Running task <*> in stage <*> (TID <*>,0.5809,Got assigned task 273,0.4985,14.87,33
429,"Times: total = 38, boot = 14, init = 24, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9744,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3941,Reading broadcast variable <*> took <*> ms,0.2653,14.21,33
430,Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9649,Running task <*> in stage <*> (TID <*>,0.5786,Got assigned task 273,0.5059,14.6,33
431,"Times: total = 42, boot = 19, init = 22, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9832,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3911,Got assigned task 273,0.2609,14.48,33
432,"Times: total = 40, boot = 14, init = 26, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9792,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4104,Running task <*> in stage <*> (TID <*>,0.2742,14.17,33
433,Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9671,Running task <*> in stage <*> (TID <*>,0.5712,Got assigned task 273,0.5051,14.59,33
434,Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9725,Running task <*> in stage <*> (TID <*>,0.5795,Got assigned task 273,0.4955,14.64,33
435,Got assigned task 1320,partial,Got assigned task <*>,0.9479,Got assigned task 590,0.7829,Got assigned task 360,0.7515,13.81,33
436,Got assigned task 1321,partial,Got assigned task <*>,0.9403,Got assigned task 590,0.7573,Got assigned task 273,0.7468,13.79,33
437,Running task 0.0 in stage 29.0 (TID 1320),partial,Running task <*> in stage <*> (TID <*>,0.963,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.648,Got assigned task <*>,0.4963,14.16,33
438,Running task 1.0 in stage 29.0 (TID 1321),partial,Running task <*> in stage <*> (TID <*>,0.951,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6359,Got assigned task <*>,0.5294,14.07,33
439,Got assigned task 1322,partial,Got assigned task <*>,0.9258,Got assigned task 273,0.7592,Got assigned task 590,0.7337,13.51,33
440,Running task 2.0 in stage 29.0 (TID 1322),partial,Running task <*> in stage <*> (TID <*>,0.9387,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6516,Got assigned task <*>,0.5115,14.21,33
441,Got assigned task 1323,partial,Got assigned task <*>,0.9289,Got assigned task 273,0.7589,Got assigned task 590,0.7361,13.82,33
442,Running task 3.0 in stage 29.0 (TID 1323),partial,Running task <*> in stage <*> (TID <*>,0.9176,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6209,Got assigned task <*>,0.5012,14.17,33
443,Got assigned task 1324,partial,Got assigned task <*>,0.9303,Got assigned task 273,0.7548,Got assigned task 590,0.7427,13.68,33
444,Running task 4.0 in stage 29.0 (TID 1324),partial,Running task <*> in stage <*> (TID <*>,0.9182,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.605,Got assigned task <*>,0.4874,14.29,33
445,Started reading broadcast variable 40,partial,Started reading broadcast variable <*>,0.9266,Reading broadcast variable <*> took <*> ms,0.7712,"Block broadcast_<*> stored as <*> in memory (estimated size <*> <*>, free <*> <*>)",0.5252,14.04,33
446,"Block broadcast_40_piece0 stored as bytes in memory (estimated size 6.0 <*>, free 874.3 <*>)",partial,"Block broadcast_<*> stored as <*> in memory (estimated size <*> <*>, free <*> <*>)",0.9554,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.4971,Reading broadcast variable <*> took <*> ms,0.4825,15.07,33
447,Reading broadcast variable 40 took 10 ms,partial,Reading broadcast variable <*> took <*> ms,0.9441,Started reading broadcast variable <*>,0.7535,"Block broadcast_<*> stored as <*> in memory (estimated size <*> <*>, free <*> <*>)",0.5425,13.93,33
448,"Block broadcast_40 stored as values in memory (estimated size 9.9 <*>, free 884.2 <*>)",partial,"Block broadcast_<*> stored as <*> in memory (estimated size <*> <*>, free <*> <*>)",0.9423,Reading broadcast variable <*> took <*> ms,0.5051,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.4846,14.65,33
449,Found block rdd_42_0 locally,partial,Found block rdd_<*> locally,0.9831,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6528,"Partition rdd_<*> not found, computing it",0.6055,14.16,33
450,Found block rdd_42_4 locally,partial,Found block rdd_<*> locally,0.9766,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6323,"Partition rdd_<*> not found, computing it",0.6073,13.73,33
451,Found block rdd_42_3 locally,partial,Found block rdd_<*> locally,0.9775,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6197,"Partition rdd_<*> not found, computing it",0.6069,13.81,33
452,Found block rdd_42_2 locally,partial,Found block rdd_<*> locally,0.9808,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6383,"Partition rdd_<*> not found, computing it",0.6058,13.78,33
453,Found block rdd_42_1 locally,partial,Found block rdd_<*> locally,0.9838,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6436,"Partition rdd_<*> not found, computing it",0.608,13.92,33
454,"Times: total = 40, boot = -79, init = 118, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9826,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3914,Server created on <*>,0.2739,14.41,33
455,"Times: total = 39, boot = -75, init = 113, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9861,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3918,Got assigned task 273,0.26,14.48,33
456,"Times: total = 40, boot = -80, init = 119, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9716,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3812,Server created on <*>,0.2932,14.47,33
457,"Times: total = 41, boot = -85, init = 125, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9804,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3839,Reading broadcast variable <*> took <*> ms,0.2637,14.51,33
458,Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9703,Running task <*> in stage <*> (TID <*>,0.6555,Got assigned task 273,0.4778,14.68,33
459,"Times: total = 42, boot = -74, init = 115, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9749,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4086,Got assigned task 273,0.287,14.3,33
460,Finished task 4.0 in stage 29.0 (TID 1324). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9701,Running task <*> in stage <*> (TID <*>,0.6585,Got assigned task 273,0.4798,14.64,33
461,Finished task 0.0 in stage 29.0 (TID 1320). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9833,Running task <*> in stage <*> (TID <*>,0.6861,Got assigned task 273,0.4921,15.12,33
462,Finished task 2.0 in stage 29.0 (TID 1322). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9789,Running task <*> in stage <*> (TID <*>,0.6621,Got assigned task 273,0.481,14.69,33
463,Finished task 1.0 in stage 29.0 (TID 1321). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9618,Running task <*> in stage <*> (TID <*>,0.6023,Got assigned task 273,0.4965,14.51,33
464,Got assigned task 1325,partial,Got assigned task <*>,0.9529,Got assigned task 590,0.7611,Got assigned task 273,0.751,13.58,33
465,Running task 5.0 in stage 29.0 (TID 1325),partial,Running task <*> in stage <*> (TID <*>,0.9507,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6267,Got assigned task <*>,0.5262,13.9,33
466,Got assigned task 1326,partial,Got assigned task <*>,0.9464,Got assigned task 273,0.7767,Got assigned task 590,0.762,13.75,33
467,Running task 6.0 in stage 29.0 (TID 1326),partial,Running task <*> in stage <*> (TID <*>,0.9323,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6264,Got assigned task <*>,0.506,14.34,33
468,Got assigned task 1327,partial,Got assigned task <*>,0.9475,Got assigned task 273,0.7721,Got assigned task 590,0.7533,13.79,33
469,Running task 7.0 in stage 29.0 (TID 1327),partial,Running task <*> in stage <*> (TID <*>,0.9172,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6131,Got assigned task <*>,0.505,14.07,33
470,Got assigned task 1328,partial,Got assigned task <*>,0.9471,Got assigned task 273,0.7781,Got assigned task 590,0.7649,13.88,33
471,Running task 8.0 in stage 29.0 (TID 1328),partial,Running task <*> in stage <*> (TID <*>,0.9144,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6144,Got assigned task <*>,0.4903,14.35,33
472,Got assigned task 1329,partial,Got assigned task <*>,0.9606,Got assigned task 590,0.7733,Got assigned task 273,0.7609,13.85,33
473,Running task 9.0 in stage 29.0 (TID 1329),partial,Running task <*> in stage <*> (TID <*>,0.9224,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6163,Got assigned task <*>,0.513,14.25,33
474,Found block rdd_42_5 locally,partial,Found block rdd_<*> locally,0.9787,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6331,"Partition rdd_<*> not found, computing it",0.5913,13.95,33
475,Found block rdd_42_7 locally,partial,Found block rdd_<*> locally,0.9779,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6324,"Partition rdd_<*> not found, computing it",0.5946,14.02,33
476,Found block rdd_42_8 locally,partial,Found block rdd_<*> locally,0.9753,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6363,"Partition rdd_<*> not found, computing it",0.5918,14.03,33
477,Found block rdd_42_6 locally,partial,Found block rdd_<*> locally,0.9809,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6315,"Partition rdd_<*> not found, computing it",0.5974,14.0,33
478,Found block rdd_42_9 locally,partial,Found block rdd_<*> locally,0.9767,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6243,"Partition rdd_<*> not found, computing it",0.5813,14.0,33
479,"Times: total = 39, boot = 18, init = 20, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9789,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3808,Reading broadcast variable <*> took <*> ms,0.2552,14.35,33
480,"Times: total = 41, boot = 16, init = 24, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.979,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3835,Reading broadcast variable <*> took <*> ms,0.2704,14.37,33
481,"Times: total = 43, boot = 25, init = 17, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9765,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3826,Reading broadcast variable <*> took <*> ms,0.2675,14.37,33
482,"Times: total = 41, boot = 19, init = 21, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9762,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3896,Reading broadcast variable <*> took <*> ms,0.2611,14.38,33
483,"Times: total = 42, boot = 24, init = 17, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9712,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3913,Got assigned task 273,0.2666,14.28,33
484,Finished task 7.0 in stage 29.0 (TID 1327). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9602,Running task <*> in stage <*> (TID <*>,0.5978,Got assigned task 273,0.5033,14.55,33
485,Finished task 5.0 in stage 29.0 (TID 1325). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9674,Running task <*> in stage <*> (TID <*>,0.6127,Got assigned task <*>,0.4992,14.57,33
486,Finished task 8.0 in stage 29.0 (TID 1328). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9601,Running task <*> in stage <*> (TID <*>,0.6449,Got assigned task 273,0.4775,14.75,33
487,Finished task 9.0 in stage 29.0 (TID 1329). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9661,Running task <*> in stage <*> (TID <*>,0.6424,Got assigned task 273,0.4699,14.56,33
488,Finished task 6.0 in stage 29.0 (TID 1326). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9601,Running task <*> in stage <*> (TID <*>,0.6007,Got assigned task 273,0.5019,14.68,33
489,Got assigned task 1330,partial,Got assigned task <*>,0.9104,Got assigned task 590,0.7578,Got assigned task 273,0.7174,13.71,33
490,Running task 10.0 in stage 29.0 (TID 1330),partial,Running task <*> in stage <*> (TID <*>,0.9251,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6142,Got assigned task <*>,0.4394,13.88,33
491,Got assigned task 1331,partial,Got assigned task <*>,0.9373,Got assigned task 590,0.7609,Got assigned task 273,0.7489,13.92,33
492,Running task 11.0 in stage 29.0 (TID 1331),partial,Running task <*> in stage <*> (TID <*>,0.94,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.626,Got assigned task <*>,0.5182,14.58,33
493,Got assigned task 1332,partial,Got assigned task <*>,0.9277,Got assigned task 273,0.7629,Got assigned task 590,0.7434,13.88,33
494,Running task 12.0 in stage 29.0 (TID 1332),partial,Running task <*> in stage <*> (TID <*>,0.9282,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.629,Got assigned task <*>,0.5057,13.87,33
495,Got assigned task 1333,partial,Got assigned task <*>,0.9361,Got assigned task 273,0.7685,Got assigned task 590,0.7483,13.61,33
496,Running task 13.0 in stage 29.0 (TID 1333),partial,Running task <*> in stage <*> (TID <*>,0.9133,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6207,Got assigned task <*>,0.501,14.25,33
497,Found block rdd_42_10 locally,partial,Found block rdd_<*> locally,0.9823,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6386,"Partition rdd_<*> not found, computing it",0.5938,13.9,33
498,Got assigned task 1334,partial,Got assigned task <*>,0.941,Got assigned task 273,0.7662,Got assigned task 590,0.7591,13.69,33
499,Running task 14.0 in stage 29.0 (TID 1334),partial,Running task <*> in stage <*> (TID <*>,0.9182,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6319,Got assigned task <*>,0.4882,14.14,33
500,Found block rdd_42_11 locally,partial,Found block rdd_<*> locally,0.9807,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6323,"Partition rdd_<*> not found, computing it",0.5948,13.75,33
501,Found block rdd_42_12 locally,partial,Found block rdd_<*> locally,0.9815,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6358,"Partition rdd_<*> not found, computing it",0.5936,14.01,33
502,Found block rdd_42_14 locally,partial,Found block rdd_<*> locally,0.9837,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6285,"Partition rdd_<*> not found, computing it",0.5912,14.13,33
503,Found block rdd_42_13 locally,partial,Found block rdd_<*> locally,0.9845,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6274,"Partition rdd_<*> not found, computing it",0.5898,15.75,33
504,"Times: total = 39, boot = 19, init = 19, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9732,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3948,Reading broadcast variable <*> took <*> ms,0.2672,15.13,33
505,"Times: total = 41, boot = 21, init = 19, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9756,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3923,Reading broadcast variable <*> took <*> ms,0.2619,14.53,33
506,Finished task 11.0 in stage 29.0 (TID 1331). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9699,Running task <*> in stage <*> (TID <*>,0.6713,Got assigned task <*>,0.4615,14.59,33
507,"Times: total = 39, boot = 15, init = 23, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9813,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.379,Reading broadcast variable <*> took <*> ms,0.2544,14.3,33
508,"Times: total = 42, boot = 18, init = 23, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9778,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3881,Got assigned task 273,0.2701,14.68,33
509,Finished task 10.0 in stage 29.0 (TID 1330). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9581,Running task <*> in stage <*> (TID <*>,0.6787,Connecting to driver: spark://CoarseGrainedScheduler@<*>:48069,0.4271,14.79,33
510,"Times: total = 43, boot = 15, init = 27, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9844,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3836,Reading broadcast variable <*> took <*> ms,0.265,14.26,33
511,Got assigned task 1335,partial,Got assigned task <*>,0.9485,Got assigned task 590,0.7629,Got assigned task 273,0.7552,13.79,33
512,Running task 15.0 in stage 29.0 (TID 1335),partial,Running task <*> in stage <*> (TID <*>,0.8947,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6113,Got assigned task <*>,0.4719,14.07,33
513,Got assigned task 1336,partial,Got assigned task <*>,0.9498,Got assigned task 273,0.7863,Got assigned task 590,0.774,13.68,33
514,Finished task 14.0 in stage 29.0 (TID 1334). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9596,Running task <*> in stage <*> (TID <*>,0.6595,Got assigned task 273,0.4551,14.26,33
515,Finished task 12.0 in stage 29.0 (TID 1332). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9625,Running task <*> in stage <*> (TID <*>,0.6539,Got assigned task <*>,0.4546,14.14,33
516,Running task 16.0 in stage 29.0 (TID 1336),partial,Running task <*> in stage <*> (TID <*>,0.9147,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6221,Got assigned task <*>,0.4488,14.25,33
517,Finished task 13.0 in stage 29.0 (TID 1333). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9619,Running task <*> in stage <*> (TID <*>,0.6165,Got assigned task <*>,0.4936,14.47,33
518,Got assigned task 1337,partial,Got assigned task <*>,0.9467,Got assigned task 273,0.7787,Got assigned task 590,0.7643,13.63,33
519,Running task 17.0 in stage 29.0 (TID 1337),partial,Running task <*> in stage <*> (TID <*>,0.9006,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6225,Got assigned task <*>,0.4866,14.38,33
520,Got assigned task 1338,partial,Got assigned task <*>,0.9398,Got assigned task 273,0.7763,Got assigned task 590,0.7679,13.79,33
521,Running task 18.0 in stage 29.0 (TID 1338),partial,Running task <*> in stage <*> (TID <*>,0.9235,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6255,Got assigned task <*>,0.4669,14.24,33
522,Found block rdd_42_16 locally,partial,Found block rdd_<*> locally,0.9803,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.649,"Partition rdd_<*> not found, computing it",0.5912,14.09,33
523,Got assigned task 1339,partial,Got assigned task <*>,0.9422,Got assigned task 590,0.7675,Got assigned task 273,0.7545,13.96,33
524,Running task 19.0 in stage 29.0 (TID 1339),partial,Running task <*> in stage <*> (TID <*>,0.8988,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.613,Got assigned task <*>,0.4548,14.27,33
