log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
393,Running task 33.0 in stage 28.0 (TID 1313),partial,Running task <*> in stage <*> (TID <*>,0.9357,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6608,Got assigned task <*>,0.5086,30.35,33
394,Finished task 29.0 in stage 28.0 (TID 1309). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9723,Running task <*> in stage <*> (TID <*>,0.5995,Got assigned task 273,0.479,89.94,33
395,Found block rdd_42_32 locally,partial,Found block rdd_<*> locally,0.9817,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6496,"Partition rdd_<*> not found, computing it",0.5997,28.52,33
396,Got assigned task 1314,partial,Got assigned task <*>,0.9292,Got assigned task 273,0.7854,Got assigned task 360,0.765,22.77,33
397,Running task 34.0 in stage 28.0 (TID 1314),partial,Running task <*> in stage <*> (TID <*>,0.9354,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.654,Got assigned task <*>,0.5123,25.65,33
398,Found block rdd_42_33 locally,partial,Found block rdd_<*> locally,0.983,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6228,"Partition rdd_<*> not found, computing it",0.5902,24.82,33
399,Found block rdd_42_34 locally,partial,Found block rdd_<*> locally,0.9832,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6334,"Partition rdd_<*> not found, computing it",0.586,92.62,33
400,"Times: total = 40, boot = 18, init = 22, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9831,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3869,Reading broadcast variable <*> took <*> ms,0.2634,22.45,33
401,"Times: total = 41, boot = 19, init = 22, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9844,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4002,Reading broadcast variable <*> took <*> ms,0.2765,21.11,33
402,Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9783,Running task <*> in stage <*> (TID <*>,0.6494,Got assigned task 273,0.4799,30.59,33
403,Finished task 31.0 in stage 28.0 (TID 1311). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9709,Running task <*> in stage <*> (TID <*>,0.6077,Got assigned task 273,0.4866,23.99,33
404,"Times: total = 40, boot = 15, init = 25, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.979,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3773,Running task <*> in stage <*> (TID <*>,0.2509,88.19,33
405,Got assigned task 1315,partial,Got assigned task <*>,0.9427,Got assigned task 273,0.7769,Got assigned task 360,0.7734,21.17,33
406,Running task 35.0 in stage 28.0 (TID 1315),partial,Running task <*> in stage <*> (TID <*>,0.9268,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6388,Got assigned task <*>,0.4903,32.75,33
407,Got assigned task 1316,partial,Got assigned task <*>,0.9379,Got assigned task 273,0.8005,Got assigned task 360,0.7787,24.91,33
408,Running task 36.0 in stage 28.0 (TID 1316),partial,Running task <*> in stage <*> (TID <*>,0.9381,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6509,Got assigned task 273,0.5122,24.92,33
409,Finished task 32.0 in stage 28.0 (TID 1312). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9783,Running task <*> in stage <*> (TID <*>,0.6401,Got assigned task 273,0.4942,91.94,33
410,"Times: total = 42, boot = 16, init = 25, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9854,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.387,Got assigned task 273,0.259,43.25,33
411,Found block rdd_42_35 locally,partial,Found block rdd_<*> locally,0.9809,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6311,"Partition rdd_<*> not found, computing it",0.584,26.39,33
412,Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.975,Running task <*> in stage <*> (TID <*>,0.6114,Got assigned task 273,0.5004,22.44,33
413,Got assigned task 1317,partial,Got assigned task <*>,0.9256,Got assigned task 273,0.7842,Got assigned task 360,0.759,24.41,33
414,Running task 37.0 in stage 28.0 (TID 1317),partial,Running task <*> in stage <*> (TID <*>,0.9269,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6581,Got assigned task 273,0.5299,102.16,33
415,"Times: total = 40, boot = 14, init = 25, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9821,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3684,Reading broadcast variable <*> took <*> ms,0.2474,29.05,33
416,Found block rdd_42_36 locally,partial,Found block rdd_<*> locally,0.9846,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6382,"Partition rdd_<*> not found, computing it",0.5902,23.04,33
417,Got assigned task 1318,partial,Got assigned task <*>,0.9272,Got assigned task 273,0.7864,Got assigned task 360,0.7722,21.98,33
418,Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9713,Running task <*> in stage <*> (TID <*>,0.5947,Got assigned task 273,0.4882,31.85,33
419,Running task 38.0 in stage 28.0 (TID 1318),partial,Running task <*> in stage <*> (TID <*>,0.929,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6709,Got assigned task 273,0.532,81.27,33
420,Found block rdd_42_37 locally,partial,Found block rdd_<*> locally,0.9862,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6262,"Partition rdd_<*> not found, computing it",0.5794,34.6,33
421,Got assigned task 1319,partial,Got assigned task <*>,0.9381,Got assigned task 273,0.7734,Got assigned task 360,0.7651,31.38,33
422,Running task 39.0 in stage 28.0 (TID 1319),partial,Running task <*> in stage <*> (TID <*>,0.9296,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6582,Got assigned task 273,0.5175,22.82,33
423,Found block rdd_42_38 locally,partial,Found block rdd_<*> locally,0.986,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6302,"Partition rdd_<*> not found, computing it",0.5788,30.24,33
424,Found block rdd_42_39 locally,exact,Found block rdd_<*> locally,0.9902,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6297,"Partition rdd_<*> not found, computing it",0.5818,92.5,33
425,"Times: total = 41, boot = 23, init = 18, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.98,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3957,Got assigned task 273,0.2677,22.21,33
426,"Times: total = 41, boot = 19, init = 22, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9846,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4003,Reading broadcast variable <*> took <*> ms,0.2765,33.59,33
427,Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9706,Running task <*> in stage <*> (TID <*>,0.6012,Got assigned task 273,0.4911,25.33,33
428,Finished task 36.0 in stage 28.0 (TID 1316). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9725,Running task <*> in stage <*> (TID <*>,0.5927,Got assigned task 273,0.4985,24.48,33
429,"Times: total = 38, boot = 14, init = 24, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9755,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3945,Reading broadcast variable <*> took <*> ms,0.2662,83.52,33
430,Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9703,Running task <*> in stage <*> (TID <*>,0.5914,Got assigned task 273,0.5059,205.55,33
431,"Times: total = 42, boot = 19, init = 22, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9851,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3897,Got assigned task 273,0.2609,28.83,33
432,"Times: total = 40, boot = 14, init = 26, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9802,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4109,Running task <*> in stage <*> (TID <*>,0.2827,25.47,33
433,Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9724,Running task <*> in stage <*> (TID <*>,0.5834,Got assigned task 273,0.5051,21.68,33
434,Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9773,Running task <*> in stage <*> (TID <*>,0.5914,Got assigned task 273,0.4955,38.85,33
435,Got assigned task 1320,partial,Got assigned task <*>,0.9456,Got assigned task 590,0.7829,Got assigned task 360,0.7515,78.61,33
436,Got assigned task 1321,partial,Got assigned task <*>,0.9349,Got assigned task 590,0.7573,Got assigned task 273,0.7468,19.33,33
437,Running task 0.0 in stage 29.0 (TID 1320),partial,Running task <*> in stage <*> (TID <*>,0.9671,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6459,Got assigned task <*>,0.4966,23.88,33
438,Running task 1.0 in stage 29.0 (TID 1321),partial,Running task <*> in stage <*> (TID <*>,0.9546,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6337,Got assigned task <*>,0.5274,35.26,33
439,Got assigned task 1322,partial,Got assigned task <*>,0.9194,Got assigned task 273,0.7592,Got assigned task 590,0.7337,30.43,33
440,Running task 2.0 in stage 29.0 (TID 1322),partial,Running task <*> in stage <*> (TID <*>,0.9417,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6492,Got assigned task <*>,0.5085,90.87,33
441,Got assigned task 1323,partial,Got assigned task <*>,0.923,Got assigned task 273,0.7589,Got assigned task 590,0.7361,25.85,33
442,Running task 3.0 in stage 29.0 (TID 1323),partial,Running task <*> in stage <*> (TID <*>,0.9207,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6181,Got assigned task <*>,0.4979,32.91,33
443,Got assigned task 1324,partial,Got assigned task <*>,0.9255,Got assigned task 273,0.7548,Got assigned task 590,0.7427,24.81,33
444,Running task 4.0 in stage 29.0 (TID 1324),partial,Running task <*> in stage <*> (TID <*>,0.9198,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.602,Got assigned task <*>,0.4857,25.39,33
445,Started reading broadcast variable 40,partial,Started reading broadcast variable <*>,0.9332,Reading broadcast variable <*> took <*> ms,0.7763,"Block broadcast_<*> stored as <*> in memory (estimated size <*> <*>, free <*> <*>)",0.5288,95.32,33
446,"Block broadcast_40_piece0 stored as bytes in memory (estimated size 6.0 <*>, free 874.3 <*>)",partial,"Block broadcast_<*> stored as <*> in memory (estimated size <*> <*>, free <*> <*>)",0.9579,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.4985,Reading broadcast variable <*> took <*> ms,0.4854,21.48,33
447,Reading broadcast variable 40 took 10 ms,partial,Reading broadcast variable <*> took <*> ms,0.9483,Started reading broadcast variable <*>,0.759,"Block broadcast_<*> stored as <*> in memory (estimated size <*> <*>, free <*> <*>)",0.5454,24.15,33
448,"Block broadcast_40 stored as values in memory (estimated size 9.9 <*>, free 884.2 <*>)",partial,"Block broadcast_<*> stored as <*> in memory (estimated size <*> <*>, free <*> <*>)",0.9454,Reading broadcast variable <*> took <*> ms,0.5086,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.4864,24.83,33
449,Found block rdd_42_0 locally,partial,Found block rdd_<*> locally,0.9851,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6547,"Partition rdd_<*> not found, computing it",0.6063,33.46,33
450,Found block rdd_42_4 locally,partial,Found block rdd_<*> locally,0.978,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6343,"Partition rdd_<*> not found, computing it",0.608,91.26,33
451,Found block rdd_42_3 locally,partial,Found block rdd_<*> locally,0.9788,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6215,"Partition rdd_<*> not found, computing it",0.6076,25.26,33
452,Found block rdd_42_2 locally,partial,Found block rdd_<*> locally,0.982,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.64,"Partition rdd_<*> not found, computing it",0.6065,30.3,33
453,Found block rdd_42_1 locally,partial,Found block rdd_<*> locally,0.9855,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6456,"Partition rdd_<*> not found, computing it",0.6088,189.01,33
454,"Times: total = 40, boot = -79, init = 118, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9819,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3902,Server created on <*>,0.2739,22.17,33
455,"Times: total = 39, boot = -75, init = 113, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9858,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3914,Running task <*> in stage <*> (TID <*>,0.2626,30.47,33
456,"Times: total = 40, boot = -80, init = 119, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9703,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3796,Server created on <*>,0.2932,26.01,33
457,"Times: total = 41, boot = -85, init = 125, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9792,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3816,Reading broadcast variable <*> took <*> ms,0.2658,26.26,33
458,Finished task 3.0 in stage 29.0 (TID 1323). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9723,Running task <*> in stage <*> (TID <*>,0.6629,Got assigned task 273,0.4778,89.13,33
459,"Times: total = 42, boot = -74, init = 115, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9734,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4081,Got assigned task 273,0.287,29.67,33
460,Finished task 4.0 in stage 29.0 (TID 1324). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9717,Running task <*> in stage <*> (TID <*>,0.665,Got assigned task 273,0.4798,25.63,33
461,Finished task 0.0 in stage 29.0 (TID 1320). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9847,Running task <*> in stage <*> (TID <*>,0.6939,Got assigned task 273,0.4921,19.89,33
462,Finished task 2.0 in stage 29.0 (TID 1322). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9807,Running task <*> in stage <*> (TID <*>,0.6693,Got assigned task 273,0.481,24.38,33
463,Finished task 1.0 in stage 29.0 (TID 1321). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9641,Running task <*> in stage <*> (TID <*>,0.6106,Got assigned task 273,0.4965,124.45,33
464,Got assigned task 1325,partial,Got assigned task <*>,0.9479,Got assigned task 590,0.7611,Got assigned task 273,0.751,21.83,33
465,Running task 5.0 in stage 29.0 (TID 1325),partial,Running task <*> in stage <*> (TID <*>,0.955,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6239,Got assigned task <*>,0.5244,22.45,33
466,Got assigned task 1326,partial,Got assigned task <*>,0.9424,Got assigned task 273,0.7767,Got assigned task 590,0.762,43.04,33
467,Running task 6.0 in stage 29.0 (TID 1326),partial,Running task <*> in stage <*> (TID <*>,0.9358,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6242,Got assigned task <*>,0.5055,25.69,33
468,Got assigned task 1327,partial,Got assigned task <*>,0.9418,Got assigned task 273,0.7721,Got assigned task 590,0.7533,83.49,33
469,Running task 7.0 in stage 29.0 (TID 1327),partial,Running task <*> in stage <*> (TID <*>,0.9283,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.615,Got assigned task <*>,0.5038,24.6,33
470,Got assigned task 1328,partial,Got assigned task <*>,0.943,Got assigned task 273,0.7781,Got assigned task 590,0.7649,32.79,33
471,Running task 8.0 in stage 29.0 (TID 1328),partial,Running task <*> in stage <*> (TID <*>,0.9202,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6138,Got assigned task <*>,0.4919,24.89,33
472,Got assigned task 1329,partial,Got assigned task <*>,0.9542,Got assigned task 590,0.7733,Got assigned task 273,0.7609,33.31,33
473,Running task 9.0 in stage 29.0 (TID 1329),partial,Running task <*> in stage <*> (TID <*>,0.9265,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6145,Got assigned task <*>,0.5102,87.67,33
474,Found block rdd_42_5 locally,partial,Found block rdd_<*> locally,0.981,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.635,"Partition rdd_<*> not found, computing it",0.592,33.96,33
475,Found block rdd_42_7 locally,partial,Found block rdd_<*> locally,0.9801,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6346,"Partition rdd_<*> not found, computing it",0.5954,29.55,33
476,Found block rdd_42_8 locally,partial,Found block rdd_<*> locally,0.9774,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.638,"Partition rdd_<*> not found, computing it",0.5926,33.0,33
477,Found block rdd_42_6 locally,partial,Found block rdd_<*> locally,0.9814,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6327,"Partition rdd_<*> not found, computing it",0.5977,25.86,33
478,Found block rdd_42_9 locally,partial,Found block rdd_<*> locally,0.978,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.626,"Partition rdd_<*> not found, computing it",0.5821,105.79,33
479,"Times: total = 39, boot = 18, init = 20, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9807,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3789,Reading broadcast variable <*> took <*> ms,0.256,24.0,33
480,"Times: total = 41, boot = 16, init = 24, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9811,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3823,Reading broadcast variable <*> took <*> ms,0.2711,21.2,33
481,"Times: total = 43, boot = 25, init = 17, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.978,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.381,Reading broadcast variable <*> took <*> ms,0.268,30.19,33
482,"Times: total = 41, boot = 19, init = 21, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9784,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3879,Reading broadcast variable <*> took <*> ms,0.2621,25.75,33
483,"Times: total = 42, boot = 24, init = 17, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9734,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3906,Got assigned task 273,0.2666,80.57,33
484,Finished task 7.0 in stage 29.0 (TID 1327). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9643,Running task <*> in stage <*> (TID <*>,0.609,Got assigned task 273,0.5033,19.7,33
485,Finished task 5.0 in stage 29.0 (TID 1325). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9687,Running task <*> in stage <*> (TID <*>,0.6202,Got assigned task 273,0.4975,37.24,33
486,Finished task 8.0 in stage 29.0 (TID 1328). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9626,Running task <*> in stage <*> (TID <*>,0.653,Got assigned task 273,0.4775,28.81,33
487,Finished task 9.0 in stage 29.0 (TID 1329). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9677,Running task <*> in stage <*> (TID <*>,0.6494,Got assigned task 273,0.4699,25.0,33
488,Finished task 6.0 in stage 29.0 (TID 1326). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9618,Running task <*> in stage <*> (TID <*>,0.6079,Got assigned task 273,0.5019,79.64,33
489,Got assigned task 1330,partial,Got assigned task <*>,0.9134,Got assigned task 590,0.7578,Got assigned task 273,0.7174,26.64,33
490,Running task 10.0 in stage 29.0 (TID 1330),partial,Running task <*> in stage <*> (TID <*>,0.9301,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6123,Got assigned task <*>,0.4416,26.88,33
491,Got assigned task 1331,partial,Got assigned task <*>,0.9373,Got assigned task 590,0.7609,Got assigned task 273,0.7489,26.46,33
492,Running task 11.0 in stage 29.0 (TID 1331),partial,Running task <*> in stage <*> (TID <*>,0.9462,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6248,Got assigned task <*>,0.5151,20.84,33
493,Got assigned task 1332,partial,Got assigned task <*>,0.9265,Got assigned task 273,0.7629,Got assigned task 590,0.7434,103.27,33
494,Running task 12.0 in stage 29.0 (TID 1332),partial,Running task <*> in stage <*> (TID <*>,0.9314,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6263,Got assigned task <*>,0.5036,19.43,33
495,Got assigned task 1333,partial,Got assigned task <*>,0.9354,Got assigned task 273,0.7685,Got assigned task 590,0.7483,19.58,33
496,Running task 13.0 in stage 29.0 (TID 1333),partial,Running task <*> in stage <*> (TID <*>,0.923,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6209,Got assigned task <*>,0.4982,25.03,33
497,Found block rdd_42_10 locally,partial,Found block rdd_<*> locally,0.9833,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.64,"Partition rdd_<*> not found, computing it",0.5943,35.37,33
498,Got assigned task 1334,partial,Got assigned task <*>,0.9413,Got assigned task 273,0.7662,Got assigned task 590,0.7591,126.39,33
499,Running task 14.0 in stage 29.0 (TID 1334),partial,Running task <*> in stage <*> (TID <*>,0.9276,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6323,Got assigned task <*>,0.4887,18.28,33
500,Found block rdd_42_11 locally,partial,Found block rdd_<*> locally,0.9816,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6338,"Partition rdd_<*> not found, computing it",0.5951,30.24,33
501,Found block rdd_42_12 locally,partial,Found block rdd_<*> locally,0.9821,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.637,"Partition rdd_<*> not found, computing it",0.5939,29.78,33
502,Found block rdd_42_14 locally,partial,Found block rdd_<*> locally,0.9848,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6299,"Partition rdd_<*> not found, computing it",0.5918,27.16,33
503,Found block rdd_42_13 locally,partial,Found block rdd_<*> locally,0.9846,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6283,"Partition rdd_<*> not found, computing it",0.59,96.13,33
504,"Times: total = 39, boot = 19, init = 19, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9753,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3939,Reading broadcast variable <*> took <*> ms,0.2681,37.02,33
505,"Times: total = 41, boot = 21, init = 19, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9777,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3905,Reading broadcast variable <*> took <*> ms,0.2628,20.72,33
506,Finished task 11.0 in stage 29.0 (TID 1331). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9725,Running task <*> in stage <*> (TID <*>,0.6796,Got assigned task <*>,0.4578,29.58,33
507,"Times: total = 39, boot = 15, init = 23, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9832,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3783,Reading broadcast variable <*> took <*> ms,0.2555,92.54,33
508,"Times: total = 42, boot = 18, init = 23, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9795,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3864,Got assigned task 273,0.2701,19.56,33
509,Finished task 10.0 in stage 29.0 (TID 1330). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9597,Running task <*> in stage <*> (TID <*>,0.6858,Connecting to driver: spark://CoarseGrainedScheduler@<*>:48069,0.4271,36.26,33
510,"Times: total = 43, boot = 15, init = 27, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.986,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3834,Reading broadcast variable <*> took <*> ms,0.2659,19.67,33
511,Got assigned task 1335,partial,Got assigned task <*>,0.9485,Got assigned task 590,0.7629,Got assigned task 273,0.7552,23.2,33
512,Running task 15.0 in stage 29.0 (TID 1335),partial,Running task <*> in stage <*> (TID <*>,0.9043,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6107,Got assigned task <*>,0.4709,91.62,33
513,Got assigned task 1336,partial,Got assigned task <*>,0.9501,Got assigned task 273,0.7863,Got assigned task 590,0.774,24.95,33
514,Finished task 14.0 in stage 29.0 (TID 1334). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9629,Running task <*> in stage <*> (TID <*>,0.6697,Got assigned task 273,0.4551,38.62,33
515,Finished task 12.0 in stage 29.0 (TID 1332). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9637,Running task <*> in stage <*> (TID <*>,0.6601,Got assigned task <*>,0.4513,33.47,33
516,Running task 16.0 in stage 29.0 (TID 1336),partial,Running task <*> in stage <*> (TID <*>,0.9181,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6194,Got assigned task <*>,0.4516,86.47,33
517,Finished task 13.0 in stage 29.0 (TID 1333). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9647,Running task <*> in stage <*> (TID <*>,0.6265,Got assigned task <*>,0.487,24.05,33
518,Got assigned task 1337,partial,Got assigned task <*>,0.9458,Got assigned task 273,0.7787,Got assigned task 590,0.7643,24.47,33
519,Running task 17.0 in stage 29.0 (TID 1337),partial,Running task <*> in stage <*> (TID <*>,0.9075,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6215,Got assigned task <*>,0.4852,24.0,33
520,Got assigned task 1338,partial,Got assigned task <*>,0.9412,Got assigned task 273,0.7763,Got assigned task 590,0.7679,45.85,33
521,Running task 18.0 in stage 29.0 (TID 1338),partial,Running task <*> in stage <*> (TID <*>,0.9272,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6231,Got assigned task <*>,0.4693,81.06,33
522,Found block rdd_42_16 locally,partial,Found block rdd_<*> locally,0.9814,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6506,"Partition rdd_<*> not found, computing it",0.5918,30.66,33
523,Got assigned task 1339,partial,Got assigned task <*>,0.9407,Got assigned task 590,0.7675,Got assigned task 273,0.7545,19.56,33
